,Unnamed: 0,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,year
2086,2086,62b0ba10789189e9000167d4,3854,"MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,N.M.NAGAR, SITHANNAVASAL ROAD,,PUDUKKOTTAI DIST, PIN - 622101.",EC,ELECTRONICS AND COMMUNICATION ENGG.,85084.0,,,,,,,2018
2087,2087,62b0ba10789189e9000167d5,3854,"MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,N.M.NAGAR, SITHANNAVASAL ROAD,,PUDUKKOTTAI DIST, PIN - 622101.",EE,ELECTRICAL AND ELECTRONICS ENGG.,101002.0,,,,,,,2018
2088,2088,62b0ba10789189e9000167d6,3854,"MAHATH AMMA INSTITUTE OF ENGINEERING AND TECHNOLOGY,N.M.NAGAR, SITHANNAVASAL ROAD,,PUDUKKOTTAI DIST, PIN - 622101.",ME,MECHANICAL ENGINEERING,103358.0,,,,,,,2018
2089,2089,62b0ba10789189e9000167d7,3855,"AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ADUTHURAI TO ANAIKKARAI MAIN ROAD,THANJAVUR DIST, PIN - 612102.",CE,CIVIL ENGINEERING,103169.0,,,,,,,2018
2090,2090,62b0ba10789189e9000167d8,3855,"AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ADUTHURAI TO ANAIKKARAI MAIN ROAD,THANJAVUR DIST, PIN - 612102.",CS,COMPUTER SCIENCE AND ENGG.,101091.0,,,103092.0,,102826.0,,2018
2091,2091,62b0ba10789189e9000167d9,3855,"AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ADUTHURAI TO ANAIKKARAI MAIN ROAD,THANJAVUR DIST, PIN - 612102.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102270.0,,,,,102442.0,,2018
2092,2092,62b0ba10789189e9000167da,3855,"AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ADUTHURAI TO ANAIKKARAI MAIN ROAD,THANJAVUR DIST, PIN - 612102.",EE,ELECTRICAL AND ELECTRONICS ENGG.,103247.5,,,,,,,2018
2093,2093,62b0ba10789189e9000167db,3855,"AS-SALAM COLLEGE OF ENGINEERING AND TECHNOLOGY,ADUTHURAI TO ANAIKKARAI MAIN ROAD,THANJAVUR DIST, PIN - 612102.",ME,MECHANICAL ENGINEERING,103360.0,,,,,,,2018
2094,2094,62b0ba10789189e9000167dc,3857,"MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,TRICHY MAIN ROAD,MR KALVI NAGAR,,ARIYALUR DIST, PIN - 621804.",CE,CIVIL ENGINEERING,102230.0,,,,,,,2018
2095,2095,62b0ba10789189e9000167dd,3857,"MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,TRICHY MAIN ROAD,MR KALVI NAGAR,,ARIYALUR DIST, PIN - 621804.",CS,COMPUTER SCIENCE AND ENGG.,77839.0,89323.0,100220.0,101957.0,,102375.0,,2018
2096,2096,62b0ba10789189e9000167de,3857,"MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,TRICHY MAIN ROAD,MR KALVI NAGAR,,ARIYALUR DIST, PIN - 621804.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102415.0,,,,,,,2018
2097,2097,62b0ba10789189e9000167df,3857,"MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,TRICHY MAIN ROAD,MR KALVI NAGAR,,ARIYALUR DIST, PIN - 621804.",EE,ELECTRICAL AND ELECTRONICS ENGG.,103162.0,,,,,,,2018
2098,2098,62b0ba10789189e9000167e0,3857,"MEENAKSHI RAMASWAMY ENGINEERING COLLEGE,TRICHY MAIN ROAD,MR KALVI NAGAR,,ARIYALUR DIST, PIN - 621804.",ME,MECHANICAL ENGINEERING,103064.0,,,,,,,2018
2099,2099,62b0ba10789189e9000167e2,3859,"SEMBODAI RUKMANI VARATHARAJAN ENGINEERING COLLEGE,SEMBODAI (POST),,NAGAPATTINAM DIST, PIN - 614809.",CE,CIVIL ENGINEERING,85711.0,,,,,,,2018
2100,2100,62b0ba10789189e9000167e1,3859,"SEMBODAI RUKMANI VARATHARAJAN ENGINEERING COLLEGE,SEMBODAI (POST),,NAGAPATTINAM DIST, PIN - 614809.",EC,ELECTRONICS AND COMMUNICATION ENGG.,86811.0,,,,,,,2018
2101,2101,62b0ba10789189e9000167e3,3859,"SEMBODAI RUKMANI VARATHARAJAN ENGINEERING COLLEGE,SEMBODAI (POST),,NAGAPATTINAM DIST, PIN - 614809.",EE,ELECTRICAL AND ELECTRONICS ENGG.,93268.0,,,,,,,2018
2102,2102,62b0ba10789189e9000167e4,3859,"SEMBODAI RUKMANI VARATHARAJAN ENGINEERING COLLEGE,SEMBODAI (POST),,NAGAPATTINAM DIST, PIN - 614809.",ME,MECHANICAL ENGINEERING,91115.0,,,,,,,2018
2103,2103,62b0ba10789189e9000167e5,3860,"St. ANNE'S COLLEGE OF ENGINEERING AND TECHNOLOGY,SIRUVATHUR (POST) , ANGUCHETTYPALAYAM (VILLAGE),CUDDALORE DIST, PIN - 607106.",CS,COMPUTER SCIENCE AND ENGG.,87476.0,,98221.0,103352.0,,95192.5,,2018
2104,2104,62b0ba10789189e9000167e6,3860,"St. ANNE'S COLLEGE OF ENGINEERING AND TECHNOLOGY,SIRUVATHUR (POST) , ANGUCHETTYPALAYAM (VILLAGE),CUDDALORE DIST, PIN - 607106.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102255.0,,,,,,,2018
2105,2105,62b0ba10789189e9000167e7,3860,"St. ANNE'S COLLEGE OF ENGINEERING AND TECHNOLOGY,SIRUVATHUR (POST) , ANGUCHETTYPALAYAM (VILLAGE),CUDDALORE DIST, PIN - 607106.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100165.0,,,,,102153.0,,2018
2106,2106,62b0ba10789189e9000167e8,3860,"St. ANNE'S COLLEGE OF ENGINEERING AND TECHNOLOGY,SIRUVATHUR (POST) , ANGUCHETTYPALAYAM (VILLAGE),CUDDALORE DIST, PIN - 607106.",ME,MECHANICAL ENGINEERING,88737.0,,99129.0,98856.0,,102453.0,,2018
2107,2107,62b0ba10789189e9000167ea,3905,"KINGS COLLEGE OF ENGINEERING,GURUNGULAM (POST) , PUNALKULAM (VILLAGE),PUDUKKOTTAI DIST, PIN - 613303.",CE,CIVIL ENGINEERING,102625.0,,,,,,,2018
2108,2108,62b0ba10789189e9000167e9,3905,"KINGS COLLEGE OF ENGINEERING,GURUNGULAM (POST) , PUNALKULAM (VILLAGE),PUDUKKOTTAI DIST, PIN - 613303.",CS,COMPUTER SCIENCE AND ENGG.,60577.0,98936.0,79348.0,75451.0,,77573.0,,2018
2109,2109,62b0ba10789189e9000167eb,3905,"KINGS COLLEGE OF ENGINEERING,GURUNGULAM (POST) , PUNALKULAM (VILLAGE),PUDUKKOTTAI DIST, PIN - 613303.",EC,ELECTRONICS AND COMMUNICATION ENGG.,88367.0,,98637.0,103373.0,,102207.5,,2018
2110,2110,62b0ba10789189e9000167ec,3905,"KINGS COLLEGE OF ENGINEERING,GURUNGULAM (POST) , PUNALKULAM (VILLAGE),PUDUKKOTTAI DIST, PIN - 613303.",EE,ELECTRICAL AND ELECTRONICS ENGG.,99362.0,,,102300.0,,102960.0,,2018
2111,2111,62b0ba10789189e9000167ed,3905,"KINGS COLLEGE OF ENGINEERING,GURUNGULAM (POST) , PUNALKULAM (VILLAGE),PUDUKKOTTAI DIST, PIN - 613303.",ME,MECHANICAL ENGINEERING,84900.0,94806.0,101130.0,102878.0,,102949.0,,2018
2112,2112,62b0ba10789189e9000167ee,3908,"MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",CE,CIVIL ENGINEERING,90140.0,92231.0,91663.0,102506.0,,103178.0,,2018
2113,2113,62b0ba10789189e9000167ef,3908,"MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",CS,COMPUTER SCIENCE AND ENGG.,58770.0,68311.0,96080.0,91923.0,,103410.0,,2018
2114,2114,62b0ba10789189e9000167f0,3908,"MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",EC,ELECTRONICS AND COMMUNICATION ENGG.,87980.0,,99236.0,101749.0,,93504.0,,2018
2115,2115,62b0ba10789189e9000167f1,3908,"MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",EE,ELECTRICAL AND ELECTRONICS ENGG.,90953.0,,99004.0,101477.0,96060.0,101832.0,,2018
2116,2116,62b0ba10789189e9000167f2,3908,"MOUNT ZION COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",ME,MECHANICAL ENGINEERING,79963.0,98521.0,98348.0,102681.0,,103334.0,,2018
2117,2117,62b0ba10789189e9000167f3,3918,"SHANMUGANATHAN ENGINEERING COLLEGE,PILIVALAM (POST) , ARASAMPATTI (VILLAGE),PUDUKKOTTAI DIST, PIN - 622507.",CE,CIVIL ENGINEERING,96848.0,,,103017.0,,,,2018
2118,2118,62b0ba10789189e9000167f5,3918,"SHANMUGANATHAN ENGINEERING COLLEGE,PILIVALAM (POST) , ARASAMPATTI (VILLAGE),PUDUKKOTTAI DIST, PIN - 622507.",CS,COMPUTER SCIENCE AND ENGG.,86169.0,96571.0,96008.0,102844.0,,97812.0,,2018
2119,2119,62b0ba10789189e9000167f4,3918,"SHANMUGANATHAN ENGINEERING COLLEGE,PILIVALAM (POST) , ARASAMPATTI (VILLAGE),PUDUKKOTTAI DIST, PIN - 622507.",EC,ELECTRONICS AND COMMUNICATION ENGG.,88362.0,,100055.0,89062.0,99689.0,95789.0,,2018
2120,2120,62b0ba10789189e9000167f6,3918,"SHANMUGANATHAN ENGINEERING COLLEGE,PILIVALAM (POST) , ARASAMPATTI (VILLAGE),PUDUKKOTTAI DIST, PIN - 622507.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102316.0,,,,,,,2018
2121,2121,62b0ba10789189e9000167f7,3918,"SHANMUGANATHAN ENGINEERING COLLEGE,PILIVALAM (POST) , ARASAMPATTI (VILLAGE),PUDUKKOTTAI DIST, PIN - 622507.",ME,MECHANICAL ENGINEERING,80881.0,,97849.0,101420.0,,100254.0,,2018
2122,2122,62b0ba10789189e9000167f9,3920,"SUDHARSAN ENGINEERING COLLEGE,NH-336,,PUDUKKOTTAI DIST, PIN - 622501.",CE,CIVIL ENGINEERING,103411.0,,,,,,,2018
2123,2123,62b0ba10789189e9000167f8,3920,"SUDHARSAN ENGINEERING COLLEGE,NH-336,,PUDUKKOTTAI DIST, PIN - 622501.",CS,COMPUTER SCIENCE AND ENGG.,87086.0,,101372.0,102840.0,,96074.0,,2018
2124,2124,62b0ba10789189e9000167fb,3920,"SUDHARSAN ENGINEERING COLLEGE,NH-336,,PUDUKKOTTAI DIST, PIN - 622501.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102172.0,,,,,,,2018
2125,2125,62b0ba10789189e9000167fa,3920,"SUDHARSAN ENGINEERING COLLEGE,NH-336,,PUDUKKOTTAI DIST, PIN - 622501.",EE,ELECTRICAL AND ELECTRONICS ENGG.,102806.0,,,,,,,2018
2126,2126,62b0ba10789189e9000167fc,3920,"SUDHARSAN ENGINEERING COLLEGE,NH-336,,PUDUKKOTTAI DIST, PIN - 622501.",ME,MECHANICAL ENGINEERING,103045.0,,,,,,,2018
2127,2127,62b0ba10789189e9000167fd,3925,"M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - VIRALIMALAI MAIN ROAD,,PUDUKKOTTAI DIST, PIN - 621316.",CE,CIVIL ENGINEERING,103217.0,,,,,,,2018
2128,2128,62b0ba10789189e9000167fe,3925,"M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - VIRALIMALAI MAIN ROAD,,PUDUKKOTTAI DIST, PIN - 621316.",CS,COMPUTER SCIENCE AND ENGG.,100721.0,,,,,,,2018
2129,2129,62b0ba10789189e9000167ff,3925,"M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - VIRALIMALAI MAIN ROAD,,PUDUKKOTTAI DIST, PIN - 621316.",EC,ELECTRONICS AND COMMUNICATION ENGG.,88091.0,,,,,,,2018
2130,2130,62b0ba10789189e900016802,3925,"M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - VIRALIMALAI MAIN ROAD,,PUDUKKOTTAI DIST, PIN - 621316.",EE,ELECTRICAL AND ELECTRONICS ENGG.,90355.0,91099.0,100873.0,101945.0,,,,2018
2131,2131,62b0ba10789189e900016800,3925,"M.A.R. COLLEGE OF ENGINEERING AND TECHNOLOGY,TRICHY - VIRALIMALAI MAIN ROAD,,PUDUKKOTTAI DIST, PIN - 621316.",ME,MECHANICAL ENGINEERING,102741.0,,,,,,,2018
2132,2132,62b0ba10789189e900016801,3926,"CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",CE,CIVIL ENGINEERING,103389.0,,,,,,,2018
2133,2133,62b0ba10789189e900016803,3926,"CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",CS,COMPUTER SCIENCE AND ENGG.,96182.0,,,99285.0,,98064.0,,2018
2134,2134,62b0ba10789189e900016804,3926,"CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",EC,ELECTRONICS AND COMMUNICATION ENGG.,101136.0,,,,,,,2018
2135,2135,62b0ba10789189e900016805,3926,"CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",EE,ELECTRICAL AND ELECTRONICS ENGG.,103042.0,,,,,,,2018
2136,2136,62b0ba10789189e900016806,3926,"CHENDHURAN COLLEGE OF ENGINEERING AND TECHNOLOGY,LENA VILAKKU,,PUDUKKOTTAI DIST, PIN - 622507.",ME,MECHANICAL ENGINEERING,103077.0,,,,,,,2018
2137,2137,62b0ba10789189e900016809,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",CE,CIVIL ENGINEERING,65298.0,70998.0,99566.0,102027.0,,90025.0,,2018
2138,2138,62b0ba10789189e900016807,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",CH,CHEMICAL ENGINEERING,57393.0,,96353.0,100120.0,,102319.5,,2018
2139,2139,62b0ba10789189e900016808,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",CS,COMPUTER SCIENCE AND ENGG.,65066.0,96737.0,101556.0,102823.0,,96567.0,100509.0,2018
2140,2140,62b0ba10789189e90001680a,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",CZ,Civil and Structural Engineering,89795.0,,93118.0,99421.0,,99406.0,,2018
2141,2141,62b0ba10789189e90001680b,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",EC,ELECTRONICS AND COMMUNICATION ENGG.,45400.0,57751.0,96779.0,81519.0,,87200.0,,2018
2142,2142,62b0ba10789189e90001680c,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",EE,ELECTRICAL AND ELECTRONICS ENGG.,70871.0,88084.0,99831.0,102802.0,,92912.0,,2018
2143,2143,62b0ba10789189e90001680d,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",EI,ELECTRONICS AND INSTRU ENGG.,101699.0,,,,,,,2018
2144,2144,62b0ba10789189e90001680e,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",IT,INFORMATION TECHNOLOGY,101048.0,,,102516.0,,103041.0,,2018
2145,2145,62b0ba10789189e90001680f,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",ME,MECHANICAL ENGINEERING,57243.0,68429.5,99996.0,77475.0,,83381.0,,2018
2146,2146,62b0ba10789189e900016810,3940,"ANNAMALAI UNIVERSITY - FACULTY OF ENGINEERING AND TECHNOLOGY,ANNAMALAI UNIVERSITY,CUDDALORE DIST, PIN - 608002.",MM,Mechanical Engineering (Manufacturing),102147.0,,,,,,,2018
2147,2147,62b0ba10789189e900016811,4020,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI,ANNA UNIVERSITY REGIONAL CAMPUS TIRUNELVELI,THIRUNELVELI DIST, PIN - 627007.",CS,COMPUTER SCIENCE AND ENGG.,28217.0,36469.0,39968.0,51743.0,,60004.0,,2018
2148,2148,62b0ba10789189e900016812,4020,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI,ANNA UNIVERSITY REGIONAL CAMPUS TIRUNELVELI,THIRUNELVELI DIST, PIN - 627007.",EC,ELECTRONICS AND COMMUNICATION ENGG.,27709.0,44836.0,41308.0,53930.0,,76833.0,,2018
2149,2149,62b0ba10789189e900016813,4020,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI,ANNA UNIVERSITY REGIONAL CAMPUS TIRUNELVELI,THIRUNELVELI DIST, PIN - 627007.",GI,GEO-INFORMATICS,34739.0,60035.0,53554.0,77021.0,,91343.0,,2018
2150,2150,62b0ba10789189e900016814,4020,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI,ANNA UNIVERSITY REGIONAL CAMPUS TIRUNELVELI,THIRUNELVELI DIST, PIN - 627007.",ME,MECHANICAL ENGINEERING,34320.0,41728.0,50041.0,64296.0,,66292.0,,2018
2151,2151,62b0ba10789189e900016815,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",CE,CIVIL ENGINEERING,41732.0,71408.0,58320.0,83038.0,,102616.0,,2018
2152,2152,62b0ba10789189e900016817,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",CS,COMPUTER SCIENCE AND ENGG.,38882.0,55447.0,53150.0,101948.0,77915.0,85257.0,,2018
2153,2153,62b0ba10789189e90001681b,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",EC,ELECTRONICS AND COMMUNICATION ENGG.,19655.0,26099.0,31816.5,101961.5,,93532.5,,2018
2154,2154,62b0ba10789189e900016816,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",EE,ELECTRICAL AND ELECTRONICS ENGG.,40005.0,90756.0,56496.0,100477.0,103037.0,96361.0,,2018
2155,2155,62b0ba10789189e900016818,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",IT,INFORMATION TECHNOLOGY,57241.0,72697.0,75105.0,101332.0,,99395.0,,2018
2156,2156,62b0ba10789189e900016819,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",ME,MECHANICAL ENGINEERING,32588.0,44767.0,41720.0,69687.0,98617.0,94434.0,,2018
2157,2157,62b0ba10789189e90001681a,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,97238.0,,,,,,,2018
2158,2158,62b0ba10789189e90001681f,4023,"UNIVERSITY COLLEGE OF ENGINEERING, NAGERCOIL,NAGERCOIL INDUSTRIAL ESTATE (POST) , KONAM (VILLAGE),KANYAKUMARI DIST, PIN - 629004.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,97069.0,,,,,,,2018
2159,2159,62b0ba10789189e90001681c,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",CE,CIVIL ENGINEERING,59838.0,94176.0,92273.0,95622.0,,100641.0,,2018
2160,2160,62b0ba10789189e90001681d,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",EC,ELECTRONICS AND COMMUNICATION ENGG.,31248.0,75591.0,47187.0,87738.0,,68367.0,,2018
2161,2161,62b0ba10789189e90001681e,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",EE,ELECTRICAL AND ELECTRONICS ENGG.,58466.0,78743.0,78658.0,95815.0,65068.0,87495.0,,2018
2162,2162,62b0ba10789189e900016820,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",GI,GEO-INFORMATICS,38012.0,68204.0,67686.0,103250.5,58833.0,62725.0,,2018
2163,2163,62b0ba10789189e900016821,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",ME,MECHANICAL ENGINEERING,51440.0,59459.0,68407.0,78380.0,,75584.0,,2018
2164,2164,62b0ba10789189e900016822,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",XC,CIVIL ENGINEERING - TAMIL MEDIUM,102732.0,,,,,,,2018
2165,2165,62b0ba10789189e900016823,4024,"UNIVERSITY VOC COLLEGE OF ENGINEERING, THOOTHUKUDI,7TH STREET, BRYANT NAGAR WEST,,THOOTHUKUDI DIST, PIN - 628008.",XM,MECHANICAL ENGINEERING - TAMIL MEDIUM,90391.0,,,,,,,2018
2166,2166,62b0ba10789189e900016824,4669,"THAMIRABHARANI ENGINEERING COLLEGE,CHIDAMBARANAGAR - VEPEMKULAM ROAD,,THIRUNELVELI DIST, PIN - 627358.",CS,COMPUTER SCIENCE AND ENGG.,100838.5,,,,,102263.0,,2018
2167,2167,62b0ba10789189e900016825,4669,"THAMIRABHARANI ENGINEERING COLLEGE,CHIDAMBARANAGAR - VEPEMKULAM ROAD,,THIRUNELVELI DIST, PIN - 627358.",EC,ELECTRONICS AND COMMUNICATION ENGG.,80729.0,,98025.0,95062.0,,,,2018
2168,2168,62b0ba10789189e900016826,4669,"THAMIRABHARANI ENGINEERING COLLEGE,CHIDAMBARANAGAR - VEPEMKULAM ROAD,,THIRUNELVELI DIST, PIN - 627358.",EE,ELECTRICAL AND ELECTRONICS ENGG.,16266.0,,,,,,,2018
2169,2169,62b0ba10789189e900016827,4669,"THAMIRABHARANI ENGINEERING COLLEGE,CHIDAMBARANAGAR - VEPEMKULAM ROAD,,THIRUNELVELI DIST, PIN - 627358.",ME,MECHANICAL ENGINEERING,92260.0,,,,,,,2018
2170,2170,62b0ba10789189e900016829,4670,"ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ANJUGRAMAM-KANYAKUMARI MAIN ROAD,,KANYAKUMARI DIST, PIN - 629401.",CE,CIVIL ENGINEERING,76394.0,84591.0,95934.0,91988.0,,99233.0,,2018
2171,2171,62b0ba10789189e900016828,4670,"ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ANJUGRAMAM-KANYAKUMARI MAIN ROAD,,KANYAKUMARI DIST, PIN - 629401.",CS,COMPUTER SCIENCE AND ENGG.,39710.0,68496.0,54966.0,81265.0,,,,2018
2172,2172,62b0ba10789189e90001682a,4670,"ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ANJUGRAMAM-KANYAKUMARI MAIN ROAD,,KANYAKUMARI DIST, PIN - 629401.",EC,ELECTRONICS AND COMMUNICATION ENGG.,62620.0,92828.0,81467.0,101449.0,,102499.0,,2018
2173,2173,62b0ba10789189e90001682b,4670,"ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ANJUGRAMAM-KANYAKUMARI MAIN ROAD,,KANYAKUMARI DIST, PIN - 629401.",EE,ELECTRICAL AND ELECTRONICS ENGG.,63398.0,,85427.0,72937.0,,74026.0,,2018
2174,2174,62b0ba10789189e90001682c,4670,"ROHINI COLLEGE OF ENGINEERING AND TECHNOLOGY,ANJUGRAMAM-KANYAKUMARI MAIN ROAD,,KANYAKUMARI DIST, PIN - 629401.",ME,MECHANICAL ENGINEERING,74180.0,79086.0,91505.0,98912.0,,102432.5,,2018
2175,2175,62b0ba10789189e90001682d,4672,"STELLA MARY'S COLLEGE OF ENGINEERING,ARUTHENGAN VILAI, KALLUKATTI JUNCTION,,KANYAKUMARI DIST, PIN - 629202.",CE,CIVIL ENGINEERING,92685.5,,99364.0,,,,,2018
2176,2176,62b0ba10789189e90001682f,4672,"STELLA MARY'S COLLEGE OF ENGINEERING,ARUTHENGAN VILAI, KALLUKATTI JUNCTION,,KANYAKUMARI DIST, PIN - 629202.",CS,COMPUTER SCIENCE AND ENGG.,71439.0,,90265.0,94766.0,,,,2018
2177,2177,62b0ba10789189e90001682e,4672,"STELLA MARY'S COLLEGE OF ENGINEERING,ARUTHENGAN VILAI, KALLUKATTI JUNCTION,,KANYAKUMARI DIST, PIN - 629202.",EC,ELECTRONICS AND COMMUNICATION ENGG.,66093.0,,98783.0,86744.0,,,,2018
2178,2178,62b0ba10789189e900016830,4672,"STELLA MARY'S COLLEGE OF ENGINEERING,ARUTHENGAN VILAI, KALLUKATTI JUNCTION,,KANYAKUMARI DIST, PIN - 629202.",EE,ELECTRICAL AND ELECTRONICS ENGG.,87146.5,,99835.0,,,,,2018
2179,2179,62b0ba10789189e900016831,4672,"STELLA MARY'S COLLEGE OF ENGINEERING,ARUTHENGAN VILAI, KALLUKATTI JUNCTION,,KANYAKUMARI DIST, PIN - 629202.",ME,MECHANICAL ENGINEERING,63352.0,,86757.0,97054.0,,,,2018
