,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
514,514,62b0ba9d8f1fecb65cca60a4,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",IT,Information Technology,101.5,,85.0,139.5,133.5,,,2019
515,515,62b0ba9d8f1fecb65cca60a7,1401,"Adhiparasakthi Engineering College, Melmaruvathur, Kancheepuram District 603319",ME,Mechanical Engineering,,,,82.5,,,,2019
516,516,62b0ba9d8f1fecb65cca60a6,1402,"Annai Terasa College of Engineering, Thirunavalur, Villupuram District 607204",CS,Computer Science and Engineering,,,80.0,88.0,79.5,,,2019
517,517,62b0ba9d8f1fecb65cca60a5,1402,"Annai Terasa College of Engineering, Thirunavalur, Villupuram District 607204",EC,Electronics and Communication Engineering,,,,81.0,,,,2019
518,518,62b0ba9d8f1fecb65cca60aa,1402,"Annai Terasa College of Engineering, Thirunavalur, Villupuram District 607204",EE,Electrical and Electronics Engineering,,,,79.5,,,,2019
519,519,62b0ba9d8f1fecb65cca60a8,1402,"Annai Terasa College of Engineering, Thirunavalur, Villupuram District 607204",ME,Mechanical Engineering,,,,91.5,,,,2019
520,520,62b0ba9d8f1fecb65cca60a9,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",CS,Computer Science and Engineering,88.5,87.5,98.0,130.5,98.5,,,2019
521,521,62b0ba9d8f1fecb65cca60ab,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",EC,Electronics and Communication Engineering,93.0,,83.0,116.5,81.5,,80.5,2019
522,522,62b0ba9d8f1fecb65cca60ac,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",EE,Electrical and Electronics Engineering,,,101.5,105.0,93.0,,,2019
523,523,62b0ba9d8f1fecb65cca60ae,1405,"Dhanalakshmi College of  Engineering, Manimangalam, Chennai 601301",ME,Mechanical Engineering,85.5,106.5,84.5,113.0,88.5,,,2019
524,524,62b0ba9d8f1fecb65cca60ad,1406,"Dr. Pauls Engineering College, Pauls Nagar, Pulichapallam Village, Vanur Taluk, Villupuram District 605109",CS,Computer Science and Engineering,,,,81.0,,,,2019
525,525,62b0ba9d8f1fecb65cca60b0,1406,"Dr. Pauls Engineering College, Pauls Nagar, Pulichapallam Village, Vanur Taluk, Villupuram District 605109",ME,Mechanical Engineering,,,,80.5,,,,2019
526,526,62b0ba9d8f1fecb65cca60b1,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",BM,Bio- Medical Engineering,80.0,,114.5,136.0,111.0,102.5,,2019
527,527,62b0ba9d8f1fecb65cca60af,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CE,Civil Engineering,,,,83.0,,,,2019
528,528,62b0ba9d8f1fecb65cca60b2,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CS,Computer Science and Engineering,,,80.0,80.0,,103.0,,2019
529,529,62b0ba9d8f1fecb65cca60b3,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EC,Electronics and Communication Engineering,,,,91.5,,,,2019
530,530,62b0ba9d8f1fecb65cca60b4,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EE,Electrical and Electronics Engineering,,,,97.0,,,,2019
531,531,62b0ba9d8f1fecb65cca60b5,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",ME,Mechanical Engineering,,,,80.0,,,,2019
532,532,62b0ba9d8f1fecb65cca60b6,1407,"G K M College of  Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",MR,Marine Engineering,,,,118.0,,,,2019
533,533,62b0ba9d8f1fecb65cca60b7,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",CE,Civil Engineering,,,,80.0,,,,2019
534,534,62b0ba9d8f1fecb65cca60b8,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",CS,Computer Science and Engineering,82.5,102.5,80.0,116.5,88.0,,,2019
535,535,62b0ba9d8f1fecb65cca60b9,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",EC,Electronics and Communication Engineering,,,,84.0,,,,2019
536,536,62b0ba9d8f1fecb65cca60ba,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",EE,Electrical and Electronics Engineering,,,,82.0,,,,2019
537,537,62b0ba9d8f1fecb65cca60bb,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",IT,Information Technology,94.5,94.0,86.0,102.0,98.0,87.0,,2019
538,538,62b0ba9d8f1fecb65cca60bc,1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",ME,Mechanical Engineering,,,,81.0,,,,2019
539,539,62b0ba9d8f1fecb65cca60bd,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",AU,Automobile Engineering,,,,136.25,,,,2019
540,540,62b0ba9d8f1fecb65cca60be,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",BM,Bio- Medical Engineering,89.0,103.5,96.0,125.5,98.5,,,2019
541,541,62b0ba9d8f1fecb65cca60bf,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",BT,Bio Technology,95.0,82.5,90.5,129.5,80.0,,,2019
542,542,62b0ba9d8f1fecb65cca60c0,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",CS,Computer Science and Engineering,91.0,,,98.0,84.0,121.5,,2019
543,543,62b0ba9d8f1fecb65cca60c1,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",EC,Electronics and Communication Engineering,,,,101.0,,,,2019
544,544,62b0ba9d8f1fecb65cca60c7,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",EE,Electrical and Electronics Engineering,,,,85.0,,83.0,,2019
545,545,62b0ba9d8f1fecb65cca60c2,1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Kancheepuram District 603308",ME,Mechanical Engineering,,,,82.0,,,,2019
546,546,62b0ba9d8f1fecb65cca60c4,1411,"Madha Engineering College, Kundrathur, Chennai 600069",AE,Aeronautical Engineering,,,,90.0,,,,2019
547,547,62b0ba9d8f1fecb65cca60c3,1411,"Madha Engineering College, Kundrathur, Chennai 600069",BT,Bio Technology,,,,80.0,,,,2019
548,548,62b0ba9d8f1fecb65cca60c6,1411,"Madha Engineering College, Kundrathur, Chennai 600069",CS,Computer Science and Engineering,,,,77.5,,,,2019
549,549,62b0ba9d8f1fecb65cca60c5,1411,"Madha Engineering College, Kundrathur, Chennai 600069",EC,Electronics and Communication Engineering,,,,90.5,,,,2019
550,550,62b0ba9d8f1fecb65cca60c9,1411,"Madha Engineering College, Kundrathur, Chennai 600069",IT,Information Technology,80.75,82.0,80.0,83.0,,,,2019
551,551,62b0ba9d8f1fecb65cca60ca,1411,"Madha Engineering College, Kundrathur, Chennai 600069",ME,Mechanical Engineering,,,,80.0,,,,2019
552,552,62b0ba9d8f1fecb65cca60c8,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CE,Civil Engineering,,,,90.5,,,,2019
553,553,62b0ba9d8f1fecb65cca60cc,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CS,Computer Science and Engineering,81.0,82.0,83.0,100.0,81.0,77.5,,2019
554,554,62b0ba9d8f1fecb65cca60cb,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EC,Electronics and Communication Engineering,,,,80.5,,,,2019
555,555,62b0ba9d8f1fecb65cca60cd,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EE,Electrical and Electronics Engineering,,,,99.5,,,,2019
556,556,62b0ba9d8f1fecb65cca60ce,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",IT,Information Technology,,,80.0,82.5,98.0,,,2019
557,557,62b0ba9d8f1fecb65cca60cf,1412,"Mailam Engineering College, Mailam, Villupuram District 604304",ME,Mechanical Engineering,,,,80.0,,,,2019
558,558,62b0ba9d8f1fecb65cca60d0,1413,"Sri Venkateswaraa College Of Technology, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CE,Civil Engineering,,,,126.0,,,,2019
559,559,62b0ba9d8f1fecb65cca60d1,1413,"Sri Venkateswaraa College Of Technology, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CS,Computer Science and Engineering,101.5,130.5,114.0,146.5,96.5,118.5,,2019
560,560,62b0ba9d8f1fecb65cca60d2,1413,"Sri Venkateswaraa College Of Technology, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",EC,Electronics and Communication Engineering,80.0,,82.5,107.0,82.0,,,2019
561,561,62b0ba9d8f1fecb65cca60d3,1413,"Sri Venkateswaraa College Of Technology, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",EE,Electrical and Electronics Engineering,,,,82.0,,,,2019
562,562,62b0ba9d8f1fecb65cca60d4,1413,"Sri Venkateswaraa College Of Technology, BHB Nagar, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",ME,Mechanical Engineering,,,,80.5,,,,2019
563,563,62b0ba9d8f1fecb65cca60d5,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",CE,Civil Engineering,,,,87.0,,,,2019
564,564,62b0ba9d8f1fecb65cca60d6,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",CS,Computer Science and Engineering,132.0,138.0,122.0,154.5,80.5,,,2019
565,565,62b0ba9d8f1fecb65cca60d7,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",EC,Electronics and Communication Engineering,89.0,104.0,86.5,123.0,108.0,,,2019
566,566,62b0ba9d8f1fecb65cca60da,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",EE,Electrical and Electronics Engineering,87.0,,,90.0,,,,2019
567,567,62b0ba9d8f1fecb65cca60d8,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",IT,Information Technology,108.5,,101.0,126.5,100.5,,,2019
568,568,62b0ba9d8f1fecb65cca60d9,1414,"Prince Shri Venkateshwara  Padmavathy Enginering College, Ponmar, Chennai 600048",ME,Mechanical Engineering,87.5,,90.0,111.5,,,,2019
569,569,62b0ba9d8f1fecb65cca60db,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",CS,Computer Science and Engineering,,,,85.0,84.5,,,2019
570,570,62b0ba9d8f1fecb65cca60dc,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",EE,Electrical and Electronics Engineering,,,,107.5,,,,2019
571,571,62b0ba9d8f1fecb65cca60dd,1415,"T S M Jain College of Technology, Melur Village, Kallakurichi, Villupuram District 606201",ME,Mechanical Engineering,,,,80.0,,,,2019
572,572,62b0ba9d8f1fecb65cca60df,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",CS,Computer Science and Engineering,81.5,,,81.5,,,,2019
573,573,62b0ba9d8f1fecb65cca60de,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",ME,Mechanical Engineering,,,,80.0,,,,2019
574,574,62b0ba9d8f1fecb65cca60e1,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",BT,Bio Technology,81.5,,84.0,87.0,83.0,88.5,,2019
575,575,62b0ba9d8f1fecb65cca60e0,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",CS,Computer Science and Engineering,,,,81.5,80.0,,,2019
576,576,62b0ba9d8f1fecb65cca60e2,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",EC,Electronics and Communication Engineering,,,,96.5,,97.0,,2019
577,577,62b0ba9d8f1fecb65cca60e3,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",EE,Electrical and Electronics Engineering,,,,94.0,,,,2019
578,578,62b0ba9d8f1fecb65cca60e5,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",IT,Information Technology,,,,98.5,82.5,86.5,,2019
579,579,62b0ba9d8f1fecb65cca60e4,1417,"Shri Andal Alagar College of Engineering, Mamandur, Kancheepuram District 603111",ME,Mechanical Engineering,,,,80.0,,,,2019
580,580,62b0ba9d8f1fecb65cca60e6,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",CE,Civil Engineering,117.0,127.0,88.5,144.0,115.5,,,2019
581,581,62b0ba9d8f1fecb65cca60e7,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",CS,Computer Science and Engineering,170.5,158.0,158.5,182.5,114.0,,,2019
582,582,62b0ba9d8f1fecb65cca60e8,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EC,Electronics and Communication Engineering,161.0,137.5,134.5,172.0,82.0,123.0,,2019
583,583,62b0ba9d8f1fecb65cca60e9,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EE,Electrical and Electronics Engineering,134.5,115.0,118.5,156.0,98.5,134.0,,2019
584,584,62b0ba9d8f1fecb65cca60ea,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",EI,Electronics and Instrumentation Engineering,121.5,124.0,106.0,147.5,88.0,,,2019
585,585,62b0ba9d8f1fecb65cca60eb,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",IC,Instrumentation and Control Engineering,132.5,125.5,118.5,150.0,,,,2019
586,586,62b0ba9d8f1fecb65cca60ed,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",IT,Information Technology,153.5,141.5,140.5,164.5,80.0,134.0,,2019
587,587,62b0ba9d8f1fecb65cca60ec,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",ME,Mechanical Engineering,119.5,124.5,98.0,150.0,82.0,,86.5,2019
588,588,62b0ba9d8f1fecb65cca60ef,1419,"Sri Sairam Enginering College, West Tambaram, Chennai 600044",PR,Production Engineering,120.5,113.0,113.5,143.5,,,,2019
589,589,62b0ba9d8f1fecb65cca60ee,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",AE,Aeronautical Engineering,,,,85.5,83.0,94.0,,2019
590,590,62b0ba9d8f1fecb65cca60f0,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CE,Civil Engineering,,,,100.5,,,,2019
591,591,62b0ba9d8f1fecb65cca60f1,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CS,Computer Science and Engineering,80.0,,80.5,95.0,80.0,,,2019
592,592,62b0ba9d8f1fecb65cca60f2,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EC,Electronics and Communication Engineering,,,,87.5,,,,2019
593,593,62b0ba9d8f1fecb65cca60f3,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EE,Electrical and Electronics Engineering,,,,81.0,,,,2019
594,594,62b0ba9d8f1fecb65cca60f4,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",IT,Information Technology,85.0,,,92.0,84.0,,,2019
595,595,62b0ba9d8f1fecb65cca60f5,1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",ME,Mechanical Engineering,,,,83.0,,,,2019
596,596,62b0ba9d8f1fecb65cca60f6,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CE,Civil Engineering,,,,91.5,,,,2019
597,597,62b0ba9d8f1fecb65cca60f7,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CS,Computer Science and Engineering,80.0,82.5,81.0,97.0,87.0,,,2019
598,598,62b0ba9d8f1fecb65cca60f8,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EC,Electronics and Communication Engineering,,,,84.0,80.5,,,2019
599,599,62b0ba9d8f1fecb65cca60f9,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EE,Electrical and Electronics Engineering,,,,81.0,80.5,,,2019
600,600,62b0ba9d8f1fecb65cca60fa,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",ME,Mechanical Engineering,,,,78.5,,,,2019
601,601,62b0ba9d8f1fecb65cca60fb,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AG,Agriculture Engineering,83.0,122.0,102.0,133.5,83.5,,,2019
602,602,62b0ba9d8f1fecb65cca60fc,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CE,Civil Engineering,,,,83.0,,,,2019
603,603,62b0ba9d8f1fecb65cca60fd,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CS,Computer Science and Engineering,150.0,143.5,136.0,158.0,102.0,87.0,,2019
604,604,62b0ba9d8f1fecb65cca60fe,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EC,Electronics and Communication Engineering,125.0,115.5,102.0,148.0,90.0,,107.5,2019
605,605,62b0ba9d8f1fecb65cca60ff,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EE,Electrical and Electronics Engineering,87.0,,,97.0,80.0,,,2019
606,606,62b0ba9d8f1fecb65cca6100,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EI,Electronics and Instrumentation Engineering,,,,99.0,,,,2019
607,607,62b0ba9d8f1fecb65cca6101,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",IT,Information Technology,137.0,133.0,116.5,148.0,103.5,,100.0,2019
608,608,62b0ba9d8f1fecb65cca6102,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",MD,Medical Electronics Engg.,,,,91.5,,,,2019
609,609,62b0ba9d8f1fecb65cca6103,1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",ME,Mechanical Engineering,82.0,,80.0,88.0,,,,2019
610,610,62b0ba9d8f1fecb65cca6117,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",CE,Civil Engineering,,,,80.5,,,,2019
611,611,62b0ba9d8f1fecb65cca6119,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",CS,Computer Science and Engineering,77.5,84.0,81.0,87.5,79.5,,,2019
612,612,62b0ba9d8f1fecb65cca6118,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",EC,Electronics and Communication Engineering,,,,81.0,,,,2019
613,613,62b0ba9d8f1fecb65cca6104,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",EE,Electrical and Electronics Engineering,,,,100.0,,,,2019
614,614,62b0ba9d8f1fecb65cca6116,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",ME,Mechanical Engineering,,,,81.0,,,,2019
615,615,62b0ba9d8f1fecb65cca6112,1424,"Dhaanish Ahmed College of Engineering, Padappai, Chennai 601301",PE,Petroleum Engineering,80.0,,,111.0,,,,2019
616,616,62b0ba9d8f1fecb65cca6110,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",CS,Computer Science and Engineering,,,,80.0,,,,2019
617,617,62b0ba9d8f1fecb65cca611a,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",EC,Electronics and Communication Engineering,,,,78.5,,,,2019
618,618,62b0ba9d8f1fecb65cca6105,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",EE,Electrical and Electronics Engineering,,,,,,112.0,,2019
619,619,62b0ba9d8f1fecb65cca6106,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",IT,Information Technology,80.0,,,82.5,80.0,,,2019
620,620,62b0ba9d8f1fecb65cca6107,1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600048",ME,Mechanical Engineering,,,,78.5,,,,2019
621,621,62b0ba9d8f1fecb65cca6108,1427,"Sri Krishna Engineering College, Panappakkam, Padappai, Chennai 601301",FT,Fashion Technology,,,,104.0,,,,2019
622,622,62b0ba9d8f1fecb65cca6109,1427,"Sri Krishna Engineering College, Panappakkam, Padappai, Chennai 601301",IT,Information Technology,,,,102.0,,,,2019
623,623,62b0ba9d8f1fecb65cca610a,1428,"E S Engineering College, Chennai Trunk Road, Ayyankoilpattu, Villupuram District 605602",EE,Electrical and Electronics Engineering,,,,143.0,,,,2019
